employee_id,name,age,gender,department,role,join_date,salary_bhd
E00389,James Robinson,25,F,Operations,Manager,2023-10-22,1550.36
E00390,Lisa Acosta,23,F,Sales,Manager,2020-10-10,3935.73
E00391,Mathew Adkins,51,M,Sales,Support,2025-08-11,3966.8
E00392,Christian Mathews,29,M,IT,Sales,2021-09-06,4785.02
E00393,Eduardo Mcdonald,22,M,Sales,Sales,2021-09-04,7893.83
E00394,Elizabeth Martin,49,F,Sales,Support,2022-06-28,1864.94
E00395,Amanda Edwards,42,M,Finance,Engineer,2015-10-11,3909.37
E00396,Steven Lynch,51,M,Operations,HR,2022-10-21,831.9
E00397,Alison Wagner,39,M,Finance,Finance,2021-07-16,856.37
E00398,Christina Norton,22,M,Operations,HR,2021-09-18,6716.23
E00399,Daniel Golden,48,M,IT,Manager,2019-12-28,7361.78
E00400,Cindy Villegas,49,F,HR,Sales,2022-03-02,7507.11
E00401,Kathryn Williams,48,F,Sales,Support,2016-03-21,6738.12
E00402,Peter Greene,50,M,Operations,Sales,2025-09-01,1612.56
E00403,Megan Howe,42,F,Finance,Engineer,2022-05-04,6866.17
E00404,Virginia Fitzgerald,33,M,IT,HR,2021-11-30,6621.65
E00405,Matthew Booker,33,F,Sales,Finance,2024-09-11,6207.73
E00406,Lindsay Jones,36,F,Operations,HR,2018-06-11,3193.91
E00407,William Mathews,42,F,IT,Finance,2022-04-13,7492.36
E00408,Sara Dalton PhD,40,M,Sales,Support,2022-09-11,3071.56
E00409,Laura Hammond,50,F,Sales,Support,2024-09-10,6924.13
E00410,Rebekah Williams,24,F,Sales,Finance,2022-12-01,1456.36
E00411,Joseph Fernandez,59,F,HR,HR,2016-08-24,1558.79
E00412,Angela Maldonado,58,F,Operations,HR,2018-05-06,6989.88
E00413,Peter Rodriguez,47,M,IT,Engineer,2025-01-01,4487.41
E00414,Kristen Buckley,45,M,Operations,Finance,2018-02-23,6709.84
E00415,Jeffrey Stevenson,54,F,Sales,Engineer,2016-11-09,1925.66
E00416,Ann Young,41,M,IT,Support,2021-08-16,7917.12
E00417,Jennifer Deleon,31,M,Operations,Finance,2019-05-29,5958.95
E00418,Jonathan Smith,34,M,Operations,Sales,2020-08-20,7048.91
E00419,Michele Moore,46,F,IT,Sales,2018-01-29,6169.69
E00420,Eric Clark,24,F,HR,Finance,2023-06-26,1512.12
E00421,Nancy Hartman,33,F,HR,Support,2017-08-29,6576.6
E00422,Samantha Chase,56,M,HR,Sales,2016-11-19,1171.03
E00423,Jeremy Hayes,39,F,Sales,Support,2022-04-19,2916.95
E00424,Barbara Johnston,33,M,HR,HR,2017-09-27,6734.67
E00425,Tina Armstrong MD,33,F,HR,HR,2021-10-07,7061.08
E00426,Maria Foley,26,M,IT,Support,2020-05-26,7698.28
E00427,Richard Thomas,52,M,IT,Finance,2021-01-08,7745.81
E00428,Carrie Cook,24,M,Sales,Sales,2022-03-19,925.9
E00429,Kimberly Cole,60,F,Operations,Support,2024-04-07,2317.72
E00430,Jessica Reed,29,M,Sales,Manager,2019-07-31,1484.62
E00431,Christopher Hensley,52,F,Sales,Support,2025-03-18,2502.8
E00432,Matthew Rowe,27,F,Finance,Support,2022-05-08,5269.35
E00433,Hannah Martinez,54,F,Operations,Finance,2021-09-08,1951.49
E00434,Andres Mercado,45,F,IT,Manager,2020-02-05,1718.68
E00435,Randall Jackson,38,F,Finance,HR,2023-07-17,1367.41
E00436,James Reyes,41,F,HR,Support,2023-10-26,7343.04
E00437,Amber Rodriguez,33,F,Operations,Manager,2020-08-09,2505.73
E00438,Kelly Daniels,38,F,Sales,Finance,2019-06-24,7673.94
E00439,Megan Olson,29,M,Operations,Finance,2022-04-25,4730.69
E00440,Christine Brock,51,F,IT,HR,2025-07-13,7067.94
E00441,Elizabeth Martinez DDS,55,M,IT,Sales,2022-03-11,6267.88
E00442,Dr. Sharon James,56,M,Sales,Support,2017-07-29,7949.32
E00443,Jerry Jones,41,F,Sales,HR,2023-08-14,2372.2
E00444,Stacy Coleman,57,M,HR,Sales,2021-04-03,3766.77
E00445,Andrea Morgan,25,M,IT,Finance,2018-11-20,3622.34
E00446,Nicole Kelly,35,F,Sales,Sales,2020-06-02,2613.7
E00447,Matthew Dixon,33,M,Finance,Finance,2020-06-25,6846.34
E00448,Michelle Gay,47,M,HR,Sales,2017-01-13,6121.68
E00449,Benjamin Garrison,55,M,Sales,Engineer,2018-07-02,4952.54
E00450,Jeremiah Figueroa,31,M,IT,Sales,2019-03-10,1532.36
E00451,Brad Trevino,55,F,Operations,Manager,2019-02-11,1798.15
E00452,Mr. Steven Nielsen,22,M,Finance,Engineer,2017-09-13,5952.3
E00453,Jacob Johnson,51,M,Operations,Finance,2025-01-04,4101.36
E00454,Holly Brown,32,F,Operations,Sales,2020-01-30,2341.34
E00455,Steven Velez,56,F,Sales,Sales,2019-05-16,5807.25
E00456,Mark Campbell,31,M,HR,HR,2021-09-10,2476.13
E00457,David Johnson,34,M,Sales,Manager,2025-01-03,3869.2
E00458,Lisa Miller,48,M,IT,HR,2021-09-29,3215.67
E00459,Kelly Robinson,46,M,Operations,Finance,2016-06-13,5139.92
E00460,Steven Randall,26,M,Finance,Finance,2020-07-20,6264.11
E00461,Amy Pearson,51,M,HR,Sales,2019-02-07,3933.63
E00462,Brenda Greene,32,F,IT,Engineer,2022-11-17,6952.55
E00463,Pamela Johnson,54,M,Finance,Support,2024-06-09,6650.19
E00464,Edward Huffman,31,M,Sales,Support,2021-08-23,3595.27
E00465,Amber Reyes DDS,35,M,HR,Sales,2023-09-10,3953.01
E00466,Jennifer Escobar,55,F,Finance,Finance,2016-10-16,1339.72
E00467,Rachel West,60,F,Operations,Finance,2019-09-23,4553.62
E00468,Rebecca Gonzalez,35,M,IT,Support,2016-07-16,2856.03
E00469,James Harris,48,F,HR,Sales,2018-03-22,7435.13
E00470,Craig Richard,23,M,HR,Manager,2020-07-31,3133.23
E00471,Laura Bailey,49,M,IT,Finance,2019-10-15,2512.55
E00472,Katherine Sanchez,26,F,HR,Sales,2024-03-20,4128.39
E00473,Stanley Lee,60,M,Operations,Finance,2016-07-19,3338.9
E00474,Zoe Cox,60,M,Operations,Support,2019-07-10,5444.35
E00475,Katherine Moore,33,M,Operations,HR,2021-01-30,7223.87
E00476,Julie Roberts,25,M,HR,Support,2020-07-04,1382.52
E00477,John Hart,36,F,Sales,Manager,2017-12-13,5483.92
E00478,Benjamin Morrison,38,M,HR,Manager,2019-06-17,3776.73
E00479,Robert Stafford,52,F,HR,Engineer,2022-06-22,4125.45
E00480,David Lee,23,M,IT,Finance,2023-02-08,1032.69
E00481,Bryan Haas,46,F,Sales,Engineer,2022-04-30,7627.87
E00482,Nicole Moon,33,M,Sales,Support,2016-12-26,1532.54
E00483,Mark Garcia,42,F,Operations,Sales,2021-12-02,3447.14
E00484,Cynthia Hooper,39,F,HR,Manager,2022-11-20,7573.99
E00485,Veronica Wallace,42,F,IT,Support,2021-03-21,5560.08
E00486,Lori Fowler,25,M,HR,Manager,2017-09-18,6187.34
E00487,Rachael Robinson,24,F,Finance,HR,2023-11-20,1008.56
E00488,Janet Johnson,53,F,Operations,Finance,2022-05-16,3376.44
E00489,Michael Weber,60,F,Finance,Support,2016-11-12,4872.61
E00490,Sydney Navarro,51,M,Operations,Finance,2019-03-25,5052.06
E00491,Angel Smith,37,M,Operations,Manager,2017-09-24,4978.66
E00492,Ryan Wade,59,F,Finance,Support,2019-09-19,4566.3
E00493,Erica Castillo,44,F,Sales,Engineer,2018-03-20,2103.58
E00494,Kimberly Bennett MD,59,F,HR,Sales,2022-09-26,4223.1
E00495,Christopher Woodward,35,M,Finance,Support,2023-11-16,3009.03
E00496,Robert Smith,51,M,Sales,Sales,2023-02-17,1258.9
E00497,Alexis Ballard,30,F,Sales,Support,2018-10-29,3973.41
E00498,Eric Harper,36,M,HR,Manager,2023-06-29,4833.6
E00499,Bradley Berg,59,F,Finance,Support,2017-08-24,2191.61
E00500,Barbara Carrillo,58,M,Finance,Manager,2024-07-06,2934.35
E00501,Kelly Cunningham,52,M,Sales,Manager,2016-07-21,1034.11
E00502,Monique Garcia,42,M,Sales,Finance,2025-04-02,3377.66
E00503,David Mcbride,46,F,HR,Finance,2024-11-19,7415.74
E00504,Tammy Coleman,48,F,IT,Finance,2025-01-13,2756.74
E00505,Stephen Owen,56,F,Sales,Manager,2018-08-23,4147.7
E00506,David Williams,58,F,Operations,Engineer,2023-09-06,1537.26
E00507,Kristin Roberts,26,F,Sales,HR,2021-06-10,6337.66
E00508,Donna Williams,45,F,IT,HR,2023-12-30,5284.49
E00509,Matthew Barker DDS,44,F,Operations,Support,2020-08-04,2189.29
E00510,Taylor Gray,33,F,HR,Manager,2018-11-04,5678.4
E00511,Tami Flynn,44,M,Sales,Manager,2016-07-31,3729.56
E00512,Thomas Bell,56,F,HR,Support,2019-07-31,7845.35
E00513,Sharon Joseph,46,F,Finance,Engineer,2023-02-09,6827.23
E00514,Carolyn Schneider,28,F,IT,Manager,2016-11-03,1552.14
E00515,Ashley Nicholson,45,F,HR,HR,2015-11-19,3519.74
E00516,Duane Wilson,42,F,IT,Sales,2019-10-05,7749.05
E00517,Timothy Rogers,32,M,Sales,Manager,2015-11-13,7306.42
E00518,Randy Walton,44,F,Operations,Support,2017-08-06,2379.54
E00519,Brian Molina,57,M,Operations,Engineer,2021-03-14,7148.79
E00520,Randy Hudson,30,M,Finance,Manager,2023-04-23,1601.18
E00521,Michael Dunn,45,M,Sales,Engineer,2024-04-14,2524.92
E00522,Joseph Hanson,36,F,HR,Manager,2022-11-15,1433.17
E00523,Melissa Werner,52,F,Sales,Support,2019-11-23,3864.86
E00524,Christopher Norman,48,F,Sales,Manager,2016-01-14,3694.6
E00525,Yolanda Mcbride,39,M,HR,Manager,2019-03-23,2766.13
E00526,Debbie Ellis,46,F,Finance,Manager,2018-12-18,7535.24
E00527,Suzanne Johnston,24,F,HR,Engineer,2023-09-13,1165.0
E00528,Jamie Stewart,27,M,Sales,Sales,2021-03-16,5952.66
E00529,Jeffrey Gomez,40,F,Sales,HR,2018-05-02,5964.53
E00530,Nicole Price,55,M,Finance,Engineer,2023-01-04,7669.26
E00531,Brandon Green,44,M,HR,HR,2019-01-05,5622.14
E00532,Ronald Smith,60,F,HR,Sales,2021-11-17,2557.93
E00533,Candace Martin,31,M,Operations,Sales,2023-06-05,4561.69
E00534,Madison Foster,28,M,IT,Support,2016-12-11,3751.28
E00535,Gregory King,34,F,HR,HR,2017-04-12,4848.9
E00536,Allen Frank,30,M,HR,HR,2017-04-01,5380.34
E00537,Erika Jones,39,F,Finance,Finance,2025-07-10,3180.0
E00538,Matthew Williams,34,M,Operations,Engineer,2024-02-13,5774.48
E00539,Krista Smith PhD,30,M,Operations,Engineer,2018-05-07,7386.92
E00540,Jeffrey Gonzalez,50,F,IT,Manager,2019-01-28,3873.14
E00541,Walter Burns,59,F,Finance,HR,2017-10-11,5567.83
E00542,Mike Martin,33,M,Operations,Support,2022-11-14,1992.58
E00543,Brian Perry,46,M,IT,HR,2018-05-21,6866.05
E00544,Matthew Watkins,25,F,Operations,Engineer,2022-06-02,3069.13
E00545,Angela Davis,60,M,IT,Sales,2016-09-04,1466.99
E00546,Michelle Ryan,56,M,HR,Engineer,2022-10-20,2845.18
E00547,Holly Johnson,51,F,IT,Manager,2022-03-12,6148.62
E00548,Kelly West,27,F,Sales,Engineer,2025-08-23,6502.24
E00549,Heather Smith,47,M,IT,Engineer,2018-08-20,2085.57
E00550,Marc Reynolds,39,M,IT,Manager,2018-09-27,3694.05
E00551,Amy Parsons,39,F,IT,HR,2024-05-27,1854.68
E00552,Tracy Morris,40,M,Sales,Finance,2021-06-15,3341.99
E00553,Tamara Li,58,F,Sales,Support,2015-10-27,5804.25
E00554,Kathy Reyes,25,F,Operations,Manager,2019-10-03,3654.4
E00555,Brenda Butler,22,F,Finance,Engineer,2017-02-19,2181.04
E00556,Jared Reed,58,M,HR,HR,2018-12-14,7306.89
E00557,Lisa Sparks,22,M,Sales,Manager,2025-05-06,2133.94
E00558,Calvin Moses,50,F,Sales,Sales,2020-08-23,2724.72
E00559,Katherine Smith,43,F,Finance,HR,2022-05-05,3754.48
E00560,Rachel Daniels,55,M,HR,Finance,2025-02-02,1478.4
E00561,Gregory Nelson,48,M,Sales,Finance,2019-12-06,3148.91
E00562,Mary Smith,51,M,Finance,Engineer,2017-08-14,5585.25
E00563,Billy Cooper,30,M,HR,Engineer,2020-08-31,3064.86
E00564,Angela Smith,33,F,HR,HR,2025-06-11,2611.86
E00565,Daniel Briggs,54,M,IT,Sales,2021-12-06,2983.89
E00566,Anne Daniel,29,M,IT,Finance,2019-05-21,4632.99
E00567,John Beltran,27,M,Operations,Engineer,2023-06-02,5388.38
E00568,Crystal Donovan,49,M,Sales,Sales,2022-11-14,7795.05
E00569,Matthew Russell,26,M,IT,Finance,2021-03-05,960.98
E00570,Donna Henson,56,F,HR,Manager,2017-06-20,5578.51
E00571,Brandon Williams,56,M,HR,HR,2016-03-09,6727.92
E00572,Shawn Brewer,60,M,HR,Manager,2022-10-04,4884.48
E00573,Susan Harris,22,M,Sales,Finance,2022-01-09,1288.09
E00574,Elizabeth Christian,23,M,HR,Finance,2023-04-02,3771.27
E00575,Lisa Patel,26,M,Operations,Finance,2021-07-18,901.9
E00576,James Sanchez,46,F,Sales,Engineer,2021-03-26,861.95
E00577,Ryan Smith,38,F,Finance,Manager,2018-09-03,2510.29
E00578,Kimberly Woods,43,M,Finance,Engineer,2018-12-06,2330.03
E00579,Cassandra Page,41,M,HR,Engineer,2022-05-06,2713.13
E00580,Jeremy Weiss,37,F,Operations,Support,2025-07-16,2862.65
E00581,Hayley Proctor,60,M,Finance,HR,2016-04-14,7681.04
E00582,Robert Pitts,45,F,Sales,HR,2016-03-26,3093.12
E00583,Whitney Swanson,33,F,Sales,Support,2017-03-15,5599.96
E00584,Lisa Lucas,58,F,IT,HR,2025-06-14,5352.88
E00585,Brittany Reed,58,F,Sales,HR,2015-11-25,3787.07
E00586,Todd Harrell,29,M,Operations,Engineer,2019-03-24,6798.25
E00587,Michelle Miranda,44,F,Finance,Sales,2023-12-29,5550.74
E00588,Erin Novak,34,F,HR,Finance,2020-07-30,1456.25
E00589,Meghan Freeman,53,M,IT,HR,2024-09-16,2394.5
E00590,Marisa Michael,57,M,Operations,Support,2018-04-10,7052.13
E00591,David Douglas,52,M,Finance,Manager,2018-11-03,2636.08
E00592,Jessica Webb,58,M,Operations,Finance,2025-02-01,5268.7
E00593,Alexis Holmes,58,M,Finance,Support,2020-12-18,1627.28
E00594,Karen Bowen,40,M,Sales,Manager,2023-04-13,2941.78
E00595,Christopher Matthews,25,F,IT,Finance,2025-04-18,3714.39
E00596,Derek Patel,36,M,Sales,Manager,2018-06-18,6406.88
E00597,Chris Thompson,34,M,IT,HR,2016-08-21,2891.12
E00598,Haley Taylor,48,M,HR,Manager,2024-01-03,3408.22
E00599,Anthony Le,57,F,HR,Support,2015-09-27,7980.35
E00600,Karen Collins,36,M,IT,HR,2018-08-24,1287.38
E00601,Kevin Gutierrez,26,M,Finance,Engineer,2017-03-20,6779.46
E00602,Megan Miller,50,F,Sales,Sales,2024-10-19,6659.85
E00603,Jonathan Mason,46,F,Sales,Support,2020-06-21,862.85
E00604,Dr. Jonathan Thompson,22,M,HR,HR,2021-01-20,6753.43
E00605,Mark Smith,38,F,Sales,Support,2019-03-12,3262.92
E00606,Michael Mitchell,49,M,HR,Engineer,2025-03-02,1190.37
E00607,Michael Scott,48,F,Operations,Engineer,2017-06-17,5838.36
E00608,Rebecca Chung,27,F,Operations,Manager,2025-01-02,5786.41
E00609,John Hill,44,M,Operations,HR,2020-09-06,6289.94
E00610,Jennifer Thomas,24,F,Sales,Support,2018-12-01,6881.27
E00611,Jeffrey Aguirre,47,F,Finance,Engineer,2019-04-16,2172.3
E00612,Cheryl Kim,40,F,HR,Sales,2022-08-10,4027.04
E00613,Julie Arroyo,40,F,IT,Engineer,2016-03-10,3139.17
E00614,Timothy Barrett,44,M,Operations,Finance,2023-08-02,2912.66
E00615,Daniel Rosales,40,M,IT,Manager,2021-03-23,5192.41
E00616,Derek Taylor,49,F,Operations,HR,2023-03-31,6522.85
E00617,Raymond Escobar,59,F,Sales,Sales,2016-03-01,5570.05
E00618,Timothy Wilson,58,M,Finance,HR,2016-01-16,2560.0
E00619,Rebecca Carey,53,F,Operations,Manager,2018-07-30,5518.47
E00620,Troy Guerrero,24,F,Sales,HR,2016-10-20,4586.77
E00621,Crystal Smith,49,F,IT,Support,2017-01-10,7284.12
E00622,Amy Smith,27,M,Operations,Support,2019-01-01,6140.31
E00623,Rachel Daugherty,30,F,Operations,HR,2016-09-24,7340.59
E00624,Olivia Bishop,36,M,Operations,Support,2017-12-16,6107.6
E00625,Karen Smith,28,M,HR,Support,2016-04-24,5613.91
E00626,Audrey Wood,40,F,HR,Finance,2025-09-05,7295.31
E00627,Lisa Tucker,52,F,Sales,Sales,2022-03-06,3172.52
E00628,Alejandro Rowland,52,F,IT,Support,2017-08-30,3058.86
E00629,Tracey Reid,27,M,Finance,Sales,2018-11-07,4012.73
E00630,Jasmine Pope,40,M,Operations,Finance,2022-12-22,4577.07
E00631,Cynthia Moyer,26,M,Operations,Manager,2024-03-18,2299.49
E00632,John Scott,39,F,Operations,Manager,2024-09-26,7906.97
E00633,James Lee,46,M,Operations,Engineer,2023-06-06,4917.61
E00634,Adrian Saunders,44,M,IT,HR,2024-12-23,7508.76
E00635,Dustin Cooper,25,M,Finance,Manager,2022-12-28,3768.14
E00636,Janice Thomas,28,F,Finance,Support,2016-10-16,1596.64
E00637,Matthew Stevens,29,F,Sales,Manager,2020-08-12,2173.74
E00638,Brittany Sanchez,44,F,IT,HR,2020-11-08,2912.51
E00639,Michael James,33,F,HR,Sales,2023-07-18,5981.33
E00640,Allison Williams,46,F,Operations,HR,2023-05-09,1081.01
E00641,Nichole Bowen,28,F,Sales,Finance,2017-11-04,1276.6
E00642,Cheyenne Nguyen,53,F,HR,Engineer,2015-10-19,3078.31
E00643,Alicia Carlson,37,F,Finance,Finance,2021-08-14,2108.05
E00644,Mary Alexander,43,M,Sales,Manager,2020-12-11,2559.06
E00645,Barry Ramirez,59,M,IT,Manager,2019-02-22,2879.57
E00646,Karl Keller,53,M,Finance,HR,2020-08-16,6978.68
E00647,Kenneth Kirk,56,M,Finance,Sales,2022-04-24,2631.8
E00648,Dr. Sherry Hubbard,48,F,Operations,HR,2018-08-09,4191.52
E00649,Vincent Jimenez,50,F,Sales,Finance,2021-12-16,6286.72
E00650,Michael Diaz,45,M,Operations,Sales,2020-10-11,6405.61
E00651,Ariel Perez,34,M,Sales,Engineer,2016-04-19,1574.97
E00652,Adam Taylor,43,F,Sales,Manager,2022-07-21,4159.44
E00653,Michael Gonzalez,36,F,Sales,Sales,2024-07-26,6186.53
E00654,Michelle Moore,32,M,Sales,Finance,2022-01-09,1985.9
E00655,Gregory Davis,25,M,IT,Sales,2016-01-06,6027.0
E00656,Kim Mcclain,28,M,IT,HR,2017-06-24,4767.24
E00657,Tim Gentry,37,M,Finance,Support,2016-11-04,7395.98
E00658,Tammy Johnson,57,F,Operations,Sales,2024-05-04,1981.82
E00659,Sarah Turner,33,F,Operations,Sales,2023-09-11,1339.41
E00660,Lawrence Williams,39,F,HR,Finance,2018-07-24,4408.94
E00661,Charles Crosby,53,F,Finance,Sales,2017-11-01,4088.62
E00662,Troy Thomas,57,M,IT,Manager,2025-06-14,3036.24
E00663,Christopher Gomez,29,M,Operations,Sales,2020-01-30,6964.57
E00664,Brian Hays,24,F,HR,Manager,2021-04-06,6765.48
E00665,Shirley Todd,27,F,Sales,Support,2025-08-06,4420.22
E00666,Erin Edwards,37,M,Operations,Sales,2016-12-14,1282.62
E00667,Andrea Peterson,58,F,IT,HR,2015-12-20,3450.79
E00668,Amanda Combs,47,M,HR,Support,2018-04-24,1440.26
E00669,Amber Trevino,56,F,IT,Engineer,2023-08-30,4784.82
E00670,Allison Lewis,40,M,Sales,Manager,2020-09-09,3447.91
E00671,Thomas Bennett,41,F,Finance,Sales,2024-09-23,6901.71
E00672,Angela Benton,25,M,Sales,Sales,2016-11-13,7295.71
E00673,Gail Poole,33,M,Sales,Manager,2016-09-28,7457.13
E00674,Anthony Terry,47,M,IT,Finance,2017-02-09,3638.14
E00675,Jeffrey Mendoza,43,F,Sales,HR,2016-03-19,1252.25
E00676,Karen Cox,27,F,IT,Engineer,2022-01-09,940.86
E00677,Gabriel Cox,26,F,Finance,HR,2017-03-27,4206.13
E00678,Joseph Chavez,40,M,Finance,Sales,2024-11-26,2830.25
E00679,Emily Garrett,55,F,Finance,Sales,2016-07-18,3219.97
E00680,Alexandra Wright,43,F,HR,Sales,2020-06-30,5538.29
E00681,Christopher Anderson,57,F,IT,Support,2025-02-09,4241.75
E00682,Alvin Juarez,52,F,Operations,Finance,2016-08-13,6820.85
E00683,Alan Kelly,41,M,Sales,Finance,2016-07-30,2813.62
E00684,Alicia Robinson,26,M,Operations,HR,2019-10-28,7970.89
E00685,Ronnie Holt,35,F,Sales,Support,2023-02-02,2995.91
E00686,Laura Calderon,53,M,IT,Engineer,2019-05-10,1231.0
E00687,Brian Bush,23,M,Operations,HR,2020-11-03,3990.36
E00688,Lisa Walsh,42,M,IT,Support,2016-07-10,2913.04
E00689,Michelle Williams,24,M,IT,Finance,2020-09-16,1709.44
E00690,Heidi Williams,43,F,Finance,Engineer,2020-06-18,7079.4
E00691,Heather Gates,22,F,Finance,Manager,2017-05-25,1818.89
E00692,Ryan Bray,39,F,Finance,Engineer,2019-08-16,1735.51
E00693,Becky Peterson,54,M,Sales,HR,2019-09-27,3906.69
E00694,Luis Hernandez,53,F,HR,Finance,2025-06-29,5345.83
E00695,Justin Wright,53,F,IT,Finance,2016-07-11,7077.36
E00696,Katherine Johnson,32,F,Finance,Manager,2024-05-04,2060.21
E00697,Joseph Hernandez,47,F,Finance,HR,2020-07-31,2252.49
E00698,Erica Roth,23,M,Operations,Sales,2023-09-12,4509.82
E00699,Keith Riggs,52,M,Finance,Engineer,2025-01-10,6885.24
E00700,Nicholas Shaw,41,F,Finance,Sales,2017-07-12,4553.34
E00701,Mr. Jason Williamson,44,F,Sales,HR,2025-08-21,2906.81
E00702,Brooke Hampton,58,M,IT,Manager,2020-10-06,5338.44
E00703,George Russo,32,M,IT,Engineer,2019-11-18,1978.13
E00704,Frank Scott,38,M,Finance,Sales,2021-09-20,1050.85
E00705,William Patel,53,M,Operations,Sales,2017-04-04,856.46
E00706,Julie Foster,50,M,IT,Sales,2016-06-28,7965.77
E00707,Barbara Davies,59,F,Sales,Support,2023-04-04,1075.59
E00708,Donald Day,39,M,Operations,Sales,2018-09-04,2039.9
E00709,Ronald Shah,39,F,Sales,Engineer,2021-01-05,1825.32
E00710,Anthony Archer,47,M,HR,Support,2017-01-11,3481.87
E00711,Michael Dominguez,36,F,IT,Manager,2019-10-25,4201.58
E00712,Margaret Valdez,38,M,Operations,Engineer,2024-10-24,7157.6
E00713,Elizabeth Adams,29,F,Sales,HR,2018-09-28,6867.07
E00714,Juan Jones,37,M,HR,HR,2025-09-17,6711.52
E00715,Renee Fischer,24,F,Operations,Engineer,2016-12-29,2130.15
E00716,Danielle Miller,32,M,IT,Finance,2024-10-11,2765.92
E00717,Amy Shields,50,M,Operations,Support,2022-06-25,1248.27
E00718,James Poole,27,M,Operations,Finance,2018-11-03,6883.23
E00719,Christine Payne,45,M,Finance,Sales,2019-03-06,3642.84
E00720,Justin Johnson,31,F,Sales,HR,2022-09-25,6446.71
E00721,Raymond Davis,32,F,HR,Sales,2022-05-19,3673.27
E00722,Christopher Rodriguez,28,F,Operations,Sales,2016-08-20,7268.04
E00723,Jacqueline Parker,44,F,Sales,Engineer,2023-03-06,6834.28
E00724,Philip Arias,23,M,Operations,Manager,2020-08-05,2376.52
E00725,Julie Anderson,60,F,IT,Engineer,2023-01-23,930.96
E00726,Heather Wyatt,49,F,Finance,Manager,2023-05-08,5608.39
E00727,Loretta Le,36,M,HR,Support,2020-05-23,6023.03
E00728,Patricia Brown,47,M,HR,Finance,2020-03-03,4221.95
E00729,Angela Camacho,58,M,Sales,Sales,2015-11-09,4943.97
E00730,Marc Richards,30,M,IT,Engineer,2024-04-13,6092.72
E00731,Melody Kidd,38,M,Finance,Sales,2019-09-21,5207.45
E00732,Denise Camacho,28,M,IT,Engineer,2023-12-20,7972.81
E00733,Kristine Taylor,28,F,Finance,HR,2024-06-08,6582.44
E00734,Terry Gibson,22,F,Finance,HR,2017-03-11,7919.07
E00735,Alexis Valentine,47,M,IT,Engineer,2020-05-10,6307.78
E00736,Chad Ryan,25,F,Finance,Finance,2018-12-09,1585.95
E00737,Jason Doyle,48,M,Finance,Manager,2021-04-12,1198.7
E00738,Laura Young,43,F,HR,Engineer,2017-04-22,4233.43
E00739,Thomas Sanders,39,F,IT,Manager,2022-01-06,4324.77
E00740,Sonia Garza,50,M,HR,Manager,2020-07-20,4577.09
E00741,Brandy Bruce,47,F,Sales,Manager,2015-10-12,1897.98
E00742,Madison Wheeler,57,M,Finance,Sales,2021-11-07,3179.65
E00743,Tiffany Snyder,58,M,Operations,Sales,2024-03-18,2498.12
E00744,Veronica Mcdaniel,22,F,HR,Sales,2022-10-05,4530.03
E00745,Mikayla Ball,32,M,IT,Sales,2017-02-26,3860.36
E00746,Deborah Graham,45,F,HR,Engineer,2021-08-17,3932.41
E00747,Cheryl Graham,30,F,Operations,Manager,2021-12-04,2365.29
E00748,Jose Green,29,F,Finance,Finance,2018-05-27,5972.46
E00749,Sherri Williams,44,M,Operations,Engineer,2019-08-03,4703.52
E00750,Miguel Wilson,23,F,Operations,HR,2016-01-06,2404.73
E00751,Tina Porter,53,F,Sales,Manager,2024-03-12,3531.43
E00752,John Humphrey,47,M,IT,Engineer,2023-12-23,959.38
E00753,Joshua Bowman,37,F,HR,Support,2023-07-19,1758.94
E00754,Molly Smith,44,M,Finance,Manager,2025-03-13,7947.61
E00755,Mark Collins,43,M,Operations,HR,2020-02-03,5727.2
E00756,Amber Rodriguez,46,M,Finance,Finance,2025-02-23,4534.4
E00757,Vanessa Smith,35,F,Sales,Finance,2018-01-16,5158.27
E00758,Dakota Weber,27,F,Operations,HR,2024-07-25,1715.48
E00759,Michael Gentry,29,M,Sales,Support,2023-08-02,2717.62
E00760,Alyssa Barnes,42,F,Finance,Engineer,2023-06-06,4531.2
E00761,Nicole Newman,55,F,Sales,Finance,2017-11-24,4757.17
E00762,David Miller,41,M,Sales,HR,2022-01-17,6679.14
E00763,Kayla Mathews,48,M,Finance,Manager,2016-02-13,3118.38
E00764,Michelle Hoover,35,F,Sales,Finance,2022-02-24,3697.22
E00765,Christopher Gardner,23,M,Sales,Engineer,2024-08-06,6258.85
E00766,Daniel Flores PhD,52,F,Sales,Manager,2017-04-28,1361.09
E00767,Amy Tran,34,M,Sales,Engineer,2016-05-31,2520.06
E00768,David Mcmahon,25,M,Sales,Engineer,2023-08-05,5045.08
E00769,Yolanda Ramirez,46,F,IT,Sales,2021-03-22,6780.6
E00770,Anthony Jackson,38,M,Operations,Finance,2024-05-10,5494.27
