customer_id,name,age,gender,city,preferred_channel,loyalty_score,historical_engagement
C00456,Stephanie Morris,30,F,Riffa,Email,0.23,96
C00457,Andrew Harper,61,M,Manama,Email,0.61,55
C00458,Laura Shepherd,37,M,Isa Town,SMS,0.93,5
C00459,Jordan Gray,50,M,Muharraq,SMS,0.82,47
C00460,Leslie Torres,23,F,Isa Town,SMS,0.12,86
C00461,Lisa Pace,33,M,Riffa,App,0.76,17
C00462,Krystal Cantu,20,F,Manama,SMS,0.06,23
C00463,Cindy Manning,33,M,Muharraq,SMS,0.05,55
C00464,Kevin Lee,52,M,Manama,SMS,0.39,36
C00465,John Hampton,22,M,Manama,App,0.95,91
C00466,Gail Peterson,55,M,Riffa,Call,0.23,9
C00467,Jimmy Becker,53,F,Muharraq,Call,0.19,84
C00468,Renee Delacruz,27,M,Isa Town,Email,0.33,10
C00469,Leslie Mills,58,F,Manama,Call,0.44,56
C00470,Andrew Hanson,30,M,Riffa,Call,0.36,84
C00471,Ryan Meyers,39,F,Muharraq,Email,0.15,66
C00472,Erik Horton,63,M,Isa Town,SMS,0.28,1
C00473,Daniel Delgado,58,F,Isa Town,SMS,0.17,56
C00474,Dr. Victoria Rodriguez,36,M,Manama,Email,0.51,17
C00475,Mary Brown,26,F,Manama,Call,0.97,19
C00476,Ashley Becker,32,M,Isa Town,SMS,0.22,23
C00477,Jamie Juarez,42,M,Isa Town,SMS,0.7,81
C00478,Lisa Barrett,29,F,Isa Town,Email,0.36,28
C00479,Melissa Thompson,38,M,Manama,App,0.09,55
C00480,Rebecca Golden,43,F,Riffa,Email,0.67,60
C00481,Fernando Hampton,28,M,Isa Town,SMS,0.82,68
C00482,Elizabeth Jones,56,M,Manama,App,0.48,57
C00483,Jennifer Rodriguez,32,F,Muharraq,SMS,0.9,44
C00484,Raymond Summers,36,F,Manama,Call,0.17,73
C00485,Christine Fisher,53,M,Manama,SMS,0.71,91
C00486,Keith Flores,38,F,Muharraq,Email,0.97,97
C00487,Carol Wilson,21,M,Isa Town,App,0.59,68
C00488,Jennifer Jones DVM,40,F,Manama,Email,0.68,97
C00489,Linda Porter,45,F,Isa Town,SMS,0.98,94
C00490,Ryan Cisneros,60,M,Muharraq,App,0.05,57
C00491,Christopher Smith,25,M,Isa Town,Call,0.27,64
C00492,Robert Cox,35,F,Riffa,SMS,0.49,39
C00493,Sean Lewis,41,F,Muharraq,Email,0.52,48
C00494,Denise Coleman,63,F,Riffa,Call,0.55,67
C00495,Dennis Koch,64,M,Riffa,Email,0.18,82
C00496,Craig Obrien,43,M,Isa Town,Call,0.07,45
C00497,Jose Dominguez,24,F,Riffa,App,0.18,80
C00498,Anthony Sanchez,19,M,Muharraq,Call,0.67,35
C00499,Cindy Greer,26,F,Muharraq,Email,0.45,17
C00500,Jamie Adams,50,M,Isa Town,SMS,0.08,28
C00501,Justin Strong,58,M,Manama,Email,0.96,85
C00502,Tonya Alexander,62,M,Muharraq,App,0.89,66
C00503,Julie Cole,63,M,Muharraq,Email,0.09,45
C00504,Jennifer Smith,21,M,Riffa,App,0.35,69
C00505,Julie Miranda,63,M,Muharraq,SMS,0.04,45
C00506,William Berg,38,M,Muharraq,Call,0.56,93
C00507,Heather Adams,28,M,Muharraq,Call,0.01,65
C00508,Danielle Bailey,48,F,Isa Town,SMS,0.95,30
C00509,Margaret Newman,35,M,Riffa,Call,0.06,25
C00510,Michael Scott,38,F,Muharraq,Email,0.51,22
C00511,Stacy Valentine,31,M,Riffa,SMS,0.65,53
C00512,Juan Hansen,29,M,Isa Town,Call,0.33,29
C00513,Becky Fox,63,F,Muharraq,Email,0.41,74
C00514,Jessica Smith,63,F,Manama,Email,0.11,65
C00515,Nicole Marshall,53,M,Isa Town,Call,0.81,90
C00516,Tim Bullock,18,F,Manama,SMS,0.52,59
C00517,Nicole Kline,39,F,Riffa,Email,0.29,67
C00518,Felicia Thompson,19,M,Manama,App,0.55,93
C00519,Tina Watts,29,F,Muharraq,App,0.14,73
C00520,Kristen Cunningham,58,F,Isa Town,App,0.08,10
C00521,Miguel Ball,40,M,Riffa,Email,0.89,35
C00522,Patricia Frazier,31,F,Riffa,Call,0.54,13
C00523,Daniel Davis,48,M,Isa Town,App,0.6,35
C00524,Erica Carter,38,M,Muharraq,Email,0.82,99
C00525,Ashley Richardson,19,M,Muharraq,Call,0.46,15
C00526,Mrs. Stephanie Parker,24,F,Isa Town,Email,0.31,4
C00527,Michaela Sellers,40,M,Riffa,App,0.03,56
C00528,Kenneth Walker,29,M,Manama,SMS,0.86,29
C00529,Bianca Moore,62,F,Muharraq,Call,0.1,83
C00530,Katherine Fuentes,65,M,Isa Town,Call,0.82,35
C00531,Ashley Scott,42,F,Isa Town,Email,0.44,100
C00532,Christopher Yang,22,M,Isa Town,Email,0.58,7
C00533,Paul Valentine,63,M,Riffa,SMS,0.48,49
C00534,Bethany Jefferson,38,F,Muharraq,SMS,0.49,18
C00535,Lisa Paul,44,F,Muharraq,App,0.59,67
C00536,Joshua Vance,27,M,Riffa,Call,0.25,13
C00537,Dakota Baker,18,F,Manama,SMS,0.54,96
C00538,Michael Gardner,63,F,Muharraq,Email,0.84,61
C00539,Jeffrey Montgomery,30,F,Riffa,App,0.27,2
C00540,Eric Lynch,48,M,Riffa,Call,0.97,39
C00541,Robin Marks,40,M,Muharraq,Email,0.22,17
C00542,David Zimmerman,50,M,Isa Town,Email,0.92,33
C00543,Gina Jacobson,52,F,Isa Town,SMS,0.81,95
C00544,Maria Evans,63,F,Isa Town,Email,0.24,25
C00545,Matthew Smith,37,M,Manama,SMS,0.34,99
C00546,Deborah Reynolds,32,M,Isa Town,App,0.07,69
C00547,Kevin Graves,64,M,Muharraq,SMS,0.62,90
C00548,Carrie Griffin,56,F,Riffa,Email,0.26,79
C00549,Steven Clark,44,F,Riffa,Call,0.9,69
C00550,Regina Cruz,60,M,Riffa,SMS,0.34,63
C00551,David Gray,50,M,Manama,Call,0.98,70
C00552,Brittney King,37,M,Isa Town,SMS,0.02,35
C00553,Megan Jones,29,F,Isa Town,Call,0.92,66
C00554,Cole Young Jr.,39,M,Manama,Email,0.82,49
C00555,Cynthia Collins,30,F,Manama,Email,0.07,100
C00556,Jeremiah Perry,21,M,Isa Town,Call,0.03,46
C00557,Lisa Mckee,21,M,Isa Town,Call,0.02,34
C00558,James Perez,32,F,Muharraq,Call,0.09,50
C00559,Megan Smith,24,M,Manama,Email,0.16,22
C00560,Blake Green,34,F,Manama,App,0.89,93
C00561,Brent Rodriguez,19,M,Muharraq,Email,0.77,96
C00562,Mary Stanley,23,M,Manama,Call,0.71,7
C00563,Kimberly Clark,53,F,Isa Town,Email,0.69,62
C00564,Dana Williams,35,M,Isa Town,App,0.9,66
C00565,Brent Gomez,24,F,Isa Town,Email,0.26,62
C00566,Veronica Howard,54,M,Manama,SMS,0.79,48
C00567,Christopher Sanchez,63,F,Riffa,Email,0.31,33
C00568,Michael Pittman,18,M,Isa Town,SMS,0.87,43
C00569,Megan Davis,47,M,Manama,Email,0.28,73
C00570,Anthony Keller,22,M,Riffa,App,0.63,96
C00571,Hunter Smith,51,F,Riffa,Email,0.23,47
C00572,Mrs. Megan Hammond,45,F,Riffa,App,0.58,24
C00573,Miss Audrey Nelson,28,F,Manama,Email,0.93,42
C00574,Kelly Morales,43,F,Manama,SMS,0.52,94
C00575,Susan Strickland,48,M,Riffa,App,0.38,99
C00576,Mario Crawford,63,M,Manama,SMS,0.34,76
C00577,Debra Foster,24,F,Muharraq,App,0.44,80
C00578,Monique Smith,45,M,Isa Town,SMS,0.31,12
C00579,Erica Estrada MD,27,M,Manama,Call,0.74,71
C00580,Dr. Tracy Richards MD,26,M,Riffa,Call,0.78,89
C00581,Ryan Knight,52,M,Riffa,App,0.75,44
C00582,Mark Perez,49,F,Muharraq,Call,0.71,40
C00583,Brandon Hutchinson,43,F,Muharraq,App,0.49,12
C00584,Reginald Ramirez,55,F,Manama,Call,0.22,18
C00585,Alyssa Snyder,60,F,Muharraq,Email,0.44,54
C00586,Kristina Hardy,43,F,Muharraq,Email,0.56,24
C00587,Joshua Norris,18,M,Isa Town,App,0.82,74
C00588,Brian Young,63,F,Manama,Email,0.15,96
C00589,Ruben Travis,29,M,Muharraq,App,0.69,24
C00590,Matthew Lewis,19,F,Muharraq,SMS,0.48,44
C00591,Caleb Young,57,M,Riffa,App,0.89,28
C00592,Dr. Patricia Morgan DVM,26,F,Muharraq,SMS,0.81,98
C00593,Matthew Armstrong,20,F,Muharraq,SMS,0.62,30
C00594,Jeffery Murphy,54,M,Riffa,Call,0.69,9
C00595,Evan Martin,37,M,Isa Town,Call,0.66,21
C00596,Sara Miller,43,M,Riffa,SMS,0.63,84
C00597,Raymond Brewer,31,F,Muharraq,Call,0.77,52
C00598,Alan Horton,20,M,Manama,Email,0.65,55
C00599,Jacqueline Gonzalez,63,M,Manama,App,0.04,36
C00600,Michael Dyer,58,F,Manama,SMS,0.72,61
C00601,Ronnie Ayala,57,M,Muharraq,Call,0.09,23
C00602,Joseph Floyd,62,M,Isa Town,Call,0.93,59
C00603,Shirley Middleton,59,M,Muharraq,Call,0.95,20
C00604,Amy Heath,65,M,Manama,Email,0.31,60
C00605,Dr. Elizabeth Garcia MD,27,M,Manama,Email,0.39,13
C00606,William Bender,47,F,Riffa,Email,0.66,63
C00607,Brenda Flores,55,F,Muharraq,SMS,0.26,51
C00608,Briana Harris,48,M,Muharraq,SMS,0.45,11
C00609,David Foley,26,M,Riffa,Call,0.6,27
C00610,David Guzman,59,F,Isa Town,App,0.45,30
C00611,Sharon Forbes,54,M,Manama,Call,0.97,49
C00612,Mary Meza,19,M,Muharraq,Call,0.03,65
C00613,Mr. Robert Sanders MD,32,F,Isa Town,Call,0.07,70
C00614,Diana Taylor,23,F,Manama,Call,0.37,69
C00615,Hunter Jones,55,M,Riffa,App,0.44,68
C00616,Scott Jones,38,M,Isa Town,Email,0.68,100
C00617,Christian Wright,27,M,Manama,SMS,0.27,62
C00618,James Foley,19,M,Isa Town,Email,0.38,15
C00619,Tanya Barrett,27,F,Manama,Email,0.93,98
C00620,Julia Cannon,61,M,Isa Town,Call,0.79,90
C00621,Barry Mcknight,51,F,Isa Town,Email,0.69,58
C00622,William Adams,61,F,Isa Town,SMS,0.18,21
C00623,Sharon Hall,60,F,Muharraq,Email,0.86,4
C00624,Robin Walsh,48,M,Riffa,SMS,0.81,32
C00625,Matthew Torres,22,M,Riffa,App,0.52,18
C00626,Phillip Baxter,23,M,Riffa,Email,0.76,62
C00627,Pamela Matthews,48,M,Manama,SMS,0.59,98
C00628,Carrie Carney,60,M,Muharraq,Email,0.37,64
C00629,Samantha Jimenez,41,M,Isa Town,Call,0.27,87
C00630,Taylor Smith,18,F,Muharraq,Call,0.77,41
C00631,Jonathan Mack MD,35,F,Riffa,SMS,0.74,15
C00632,Ryan James,58,M,Riffa,Email,0.17,79
C00633,Rebecca Martinez,54,M,Muharraq,SMS,0.6,33
C00634,Michael Anderson,57,F,Riffa,App,0.41,54
C00635,Jason Kelly,65,M,Isa Town,App,0.18,81
C00636,Robert Branch MD,52,M,Manama,Email,0.28,78
C00637,Amber Weiss,27,M,Manama,Email,0.07,100
C00638,Justin Williams,55,F,Isa Town,Email,0.49,88
C00639,Robert Kennedy,41,M,Muharraq,App,0.65,98
C00640,Dominique Lowery,61,M,Riffa,Email,0.43,8
C00641,Lisa Foster,58,F,Isa Town,Call,0.32,43
C00642,Amy Garcia,62,F,Isa Town,SMS,0.64,31
C00643,Renee Fitzgerald,65,F,Manama,Call,0.27,68
C00644,Damon Morgan,49,F,Muharraq,SMS,0.91,70
C00645,Courtney Dunn,60,F,Muharraq,Email,0.11,38
C00646,Cynthia Carter,64,M,Isa Town,App,0.87,92
C00647,Brianna Bishop,49,M,Riffa,Call,0.81,21
C00648,Jason Logan,19,F,Isa Town,App,0.33,25
C00649,Michael Romero,51,M,Muharraq,SMS,0.62,11
C00650,Caitlin Schmidt,21,F,Muharraq,Call,0.22,44
C00651,Danny Henderson,25,M,Muharraq,Call,0.61,56
C00652,Kevin Mathews,53,M,Isa Town,App,0.51,88
C00653,Christopher Elliott,21,M,Isa Town,SMS,0.77,66
C00654,Cynthia Glover,20,F,Manama,SMS,0.31,69
C00655,Crystal Brown,49,F,Muharraq,SMS,0.88,0
C00656,William Allen,22,M,Isa Town,App,0.68,78
C00657,Victor Oconnor,18,F,Isa Town,Email,0.66,69
C00658,John Jones,59,F,Isa Town,Call,0.5,95
C00659,Kimberly Martinez,42,F,Isa Town,Email,0.74,18
C00660,Elizabeth Watkins,18,F,Muharraq,Email,0.82,91
C00661,Raven Travis,48,F,Riffa,SMS,0.96,5
C00662,Andrew Morgan,33,M,Isa Town,App,0.38,36
C00663,Victoria Jordan,42,M,Muharraq,Email,0.83,63
C00664,Troy Pierce,39,F,Manama,Email,0.97,20
C00665,Donna Rowe,63,F,Isa Town,Call,0.4,74
C00666,James Rich,59,F,Isa Town,App,0.18,77
C00667,Christopher Clark,59,F,Riffa,Call,0.31,49
C00668,Joshua Martinez,30,F,Isa Town,Call,0.62,92
C00669,Kyle Leon,42,F,Isa Town,Call,0.81,75
C00670,Ashley Johnson,22,F,Riffa,SMS,0.56,44
C00671,Crystal Calderon,65,F,Muharraq,Email,0.31,1
C00672,Joshua Nichols,46,F,Isa Town,SMS,0.16,32
C00673,Susan Morris,46,M,Isa Town,App,0.18,88
C00674,Aaron Lewis,40,M,Muharraq,SMS,0.78,61
C00675,Anthony Coleman,57,M,Manama,Call,0.72,33
C00676,Mary Duncan,56,M,Isa Town,Email,0.32,56
C00677,Sonya Lindsey,41,M,Riffa,Email,0.94,33
C00678,Daniel Torres,55,F,Isa Town,SMS,0.77,35
C00679,Hayley Summers,21,M,Muharraq,SMS,0.01,46
C00680,Miss Bethany Gaines MD,51,F,Isa Town,Email,0.36,48
C00681,David Johnson Jr.,42,F,Manama,Call,0.44,32
C00682,Sara Carter,39,F,Isa Town,App,0.72,80
C00683,Jason Parks,52,M,Riffa,SMS,0.24,27
C00684,Joshua Peterson,28,M,Manama,Email,0.41,40
C00685,Allison Kennedy,45,F,Muharraq,Email,0.3,68
C00686,Andrea Greene,24,M,Riffa,Call,0.96,1
C00687,Darrell Lawson,39,F,Riffa,Call,0.15,80
C00688,Sharon Jackson,43,F,Manama,SMS,1.0,15
C00689,Adam Harris,43,F,Riffa,SMS,0.95,52
C00690,Monica Everett,22,F,Riffa,Call,0.12,39
C00691,Victor Cantu,35,F,Riffa,Call,0.94,91
C00692,Phillip Williams,30,F,Isa Town,App,0.7,36
C00693,Matthew Nguyen,32,M,Isa Town,Email,0.21,32
C00694,Jamie Benjamin,29,M,Muharraq,SMS,0.06,53
C00695,Dr. Jason Owens,41,F,Riffa,SMS,0.38,1
C00696,Jeffrey Johnson,37,F,Isa Town,App,0.98,37
C00697,Andrew Whitaker,51,M,Manama,Call,0.65,60
C00698,Joe Mendoza,42,M,Isa Town,App,0.11,16
C00699,Amber Fisher,61,M,Isa Town,Call,0.88,3
C00700,Jamie Lee,29,M,Manama,SMS,0.02,76
C00701,Matthew Nielsen,61,F,Isa Town,SMS,0.89,95
C00702,Mark Diaz,61,F,Isa Town,Email,0.64,86
C00703,Brandy Reyes,25,F,Muharraq,SMS,0.25,14
C00704,Rachel Martin,33,F,Riffa,Email,0.28,35
C00705,James Holland,62,M,Riffa,App,0.41,41
C00706,Gary Hendrix,54,M,Manama,Call,0.55,71
C00707,Terri Santana,20,M,Isa Town,SMS,0.48,27
C00708,William Giles,64,F,Muharraq,Call,0.11,24
C00709,Jennifer Smith,20,F,Isa Town,Call,0.28,93
C00710,Monica Schneider,21,F,Isa Town,App,0.5,55
C00711,Shelby Johnston,29,M,Riffa,Email,0.81,0
C00712,Benjamin Lopez Jr.,59,F,Manama,App,0.2,90
C00713,Bradley Jackson,45,M,Riffa,Call,0.5,3
C00714,Shannon Shaw,26,F,Muharraq,App,0.02,56
C00715,Nicole Copeland,58,F,Manama,SMS,0.74,38
C00716,Crystal Joyce,27,M,Isa Town,SMS,0.42,93
C00717,Holly Thompson,25,M,Riffa,Email,0.91,51
C00718,David Strickland,20,F,Riffa,Email,0.96,50
C00719,Erin Lucas,45,F,Riffa,Call,0.76,99
C00720,Allison Rollins,52,M,Riffa,App,0.59,38
C00721,Katie Parker,26,F,Riffa,SMS,0.13,47
C00722,Jennifer Vincent,20,F,Manama,App,0.03,59
C00723,Donald Jones,46,F,Isa Town,Email,0.56,82
C00724,Tony Gibbs,33,M,Muharraq,Call,0.88,91
C00725,Wesley Cummings,52,M,Manama,App,0.27,15
C00726,Stacy Bell,38,M,Manama,SMS,0.89,95
C00727,Linda Montgomery,45,M,Riffa,Email,0.93,70
C00728,Michael Lopez,40,M,Manama,Email,0.74,41
C00729,Sonya Diaz,62,M,Muharraq,SMS,0.16,0
C00730,Kaitlyn Doyle,26,F,Manama,App,0.76,66
C00731,Jocelyn Perez,45,F,Muharraq,App,0.45,10
C00732,Jeffrey Gordon,47,M,Manama,Email,0.19,4
C00733,David Kent,44,F,Manama,Email,0.93,42
C00734,Matthew French,35,F,Isa Town,SMS,0.01,14
C00735,Alan Schultz,39,F,Riffa,Email,0.91,37
C00736,Colleen Alexander,56,F,Isa Town,Email,0.03,82
C00737,Kimberly Russell,21,M,Muharraq,Email,0.24,32
C00738,Harold Martin,60,F,Isa Town,App,0.25,92
C00739,Kelly Jordan,34,M,Isa Town,Email,0.13,46
C00740,Gina Hartman,33,M,Muharraq,Call,0.46,18
C00741,Kathleen Navarro,52,F,Manama,Email,0.79,54
C00742,Jennifer Smith,19,M,Manama,SMS,0.56,52
C00743,Shaun Melton,47,M,Manama,Email,0.79,43
C00744,Courtney Castillo,18,F,Muharraq,App,0.81,78
C00745,Ryan Washington,46,F,Muharraq,Call,0.37,79
C00746,Jennifer Cook,26,M,Riffa,Email,1.0,64
C00747,Sheila Keller,63,M,Manama,SMS,0.65,25
C00748,Connie Floyd,58,M,Muharraq,Call,0.22,16
C00749,Joe Pace,65,M,Riffa,Email,1.0,37
C00750,Justin Bowen,52,F,Riffa,Email,0.44,1
C00751,John Barnett,60,M,Riffa,SMS,0.41,8
C00752,Jordan Dodson,64,F,Riffa,Call,0.87,93
C00753,Larry Sanders,25,F,Muharraq,Email,0.87,31
C00754,Jeremy Bowman,19,M,Manama,SMS,0.13,67
C00755,Jason Walker,54,M,Muharraq,SMS,0.39,24
C00756,Casey Cooper,25,F,Muharraq,SMS,0.46,51
C00757,Sarah Peterson,24,M,Isa Town,Call,0.51,69
C00758,Cassandra Ross,20,M,Isa Town,Call,0.5,46
C00759,Amy Vazquez,52,F,Manama,App,0.79,29
C00760,Andrew Bullock,51,F,Manama,SMS,0.15,93
C00761,Keith Calhoun,27,M,Muharraq,Call,0.37,96
C00762,Michael Black,65,F,Riffa,Email,0.75,43
C00763,Kevin Wright,38,M,Isa Town,Call,0.52,67
C00764,Melvin Walker,26,M,Riffa,Call,0.08,72
C00765,Robert Hernandez DVM,18,F,Muharraq,Call,0.33,10
C00766,Bryan Wright,43,F,Riffa,Call,0.9,9
C00767,Candice Garcia,54,F,Muharraq,Email,0.49,83
C00768,Matthew Bailey,58,M,Isa Town,App,0.49,60
C00769,William Reed,39,F,Isa Town,App,0.92,43
C00770,Nathan Rivera,52,F,Riffa,SMS,0.11,49
C00771,Dr. Pamela Vance DDS,46,M,Manama,Email,0.18,42
C00772,Shelby Jackson,62,M,Manama,Email,0.06,58
C00773,Anna Jones,64,M,Isa Town,Call,0.98,43
C00774,Jill Wolf,36,M,Isa Town,App,0.46,51
C00775,Jenny Jordan,53,F,Muharraq,Call,0.49,95
C00776,Trevor Burke,41,M,Riffa,Email,0.21,58
C00777,Mitchell Cortez,47,M,Isa Town,Email,0.7,71
C00778,Lori Haynes,37,F,Manama,Call,0.79,42
C00779,Andrea Dominguez,18,M,Manama,SMS,0.57,69
C00780,Shannon Carlson,46,F,Riffa,App,0.03,35
C00781,Nancy Oneal,33,F,Manama,SMS,0.69,48
C00782,Allison Jacobs,42,M,Isa Town,Email,0.68,66
C00783,Jimmy Perez,43,M,Muharraq,Email,0.26,32
C00784,Mr. Roberto Porter MD,44,F,Manama,Email,0.26,67
C00785,Benjamin Hill,29,M,Isa Town,Call,0.91,23
C00786,Michelle Stewart,60,F,Isa Town,Email,0.56,78
C00787,Matthew Schwartz,56,F,Isa Town,App,0.45,60
C00788,Elizabeth Lane,63,M,Manama,App,0.01,71
C00789,Kara Rodriguez,18,M,Riffa,Call,0.51,83
C00790,Justin Jones,50,F,Muharraq,Call,0.74,41
C00791,Patricia Stewart,42,F,Riffa,SMS,0.74,30
C00792,Leslie Miller,54,F,Muharraq,Call,0.01,21
C00793,Shelley Daniel,26,M,Isa Town,Call,0.47,33
C00794,Keith Mullins,62,F,Manama,Email,0.38,32
C00795,Robert Anderson,61,M,Manama,App,0.58,36
C00796,Michael Wall,33,M,Muharraq,Call,0.09,28
C00797,Michael Graham,39,M,Riffa,Call,0.65,71
C00798,Christopher Bailey,47,F,Muharraq,Email,0.96,75
C00799,Sean Carter,65,F,Isa Town,SMS,0.41,96
C00800,Dr. Alexandria Foster,21,M,Isa Town,SMS,0.34,36
C00801,Cody Price,51,M,Manama,SMS,0.7,9
C00802,Michael Parker,57,M,Manama,Call,0.99,50
C00803,Stephen Martinez,37,M,Isa Town,Call,0.22,35
C00804,Gilbert Williams,35,M,Manama,SMS,0.11,83
C00805,Ashley Stewart,51,M,Manama,Email,0.54,61
C00806,Jennifer Perez,58,F,Riffa,Email,0.53,43
C00807,Marcus Houston,37,M,Riffa,Email,0.55,5
C00808,Donna Krause,26,M,Riffa,Email,0.48,11
C00809,Jennifer Malone,65,F,Muharraq,Call,0.11,4
C00810,Wanda Delgado,32,M,Riffa,App,0.36,17
C00811,Andrew Jones,27,F,Isa Town,SMS,0.45,32
C00812,Leslie Williams,34,F,Riffa,App,0.67,39
C00813,Scott Brown,53,F,Muharraq,Email,0.42,76
C00814,Diana Blankenship,63,F,Manama,Email,0.1,38
C00815,Heather Caldwell,25,M,Riffa,SMS,0.08,97
C00816,Lance Mccoy,28,F,Isa Town,App,0.53,82
C00817,Joel Patrick,54,F,Manama,Email,0.35,6
C00818,Austin Hubbard,44,F,Muharraq,Email,0.66,7
C00819,Catherine Martin,28,F,Riffa,SMS,0.9,90
C00820,James Heath,34,F,Riffa,App,0.16,50
C00821,Katelyn Sanders,46,F,Manama,App,0.35,50
C00822,Anne Patel,64,M,Isa Town,App,0.3,94
C00823,Todd Rivera,46,F,Riffa,Email,0.01,98
C00824,Eric Sampson,47,F,Muharraq,Call,0.3,21
C00825,Sandra Hawkins,39,F,Manama,App,0.22,72
C00826,Ashley Watson,47,M,Riffa,SMS,0.94,2
C00827,Justin Guzman,33,F,Muharraq,Call,0.61,95
C00828,John Reynolds,20,M,Manama,Call,0.54,60
C00829,Amanda Alvarez,53,F,Riffa,Call,0.93,27
C00830,Cheryl Kim,54,M,Isa Town,Call,0.2,32
C00831,Megan Zuniga,41,F,Riffa,App,0.35,58
C00832,Paul Martinez,27,F,Riffa,SMS,0.79,61
C00833,Joshua Ingram,20,M,Manama,App,0.48,15
C00834,Destiny Marshall,60,M,Manama,Call,0.1,1
C00835,Eduardo Thomas,54,M,Manama,Email,0.17,31
C00836,Richard Ruiz,61,M,Manama,Email,0.93,26
C00837,Jennifer Gonzales,56,M,Isa Town,Email,0.99,21
C00838,Christopher Rocha,29,F,Riffa,App,0.37,49
C00839,Katrina Harrison,30,F,Isa Town,SMS,0.05,13
C00840,Lindsey Vincent,20,M,Manama,Email,0.14,68
C00841,Ashley Mora,61,M,Manama,App,0.54,46
C00842,Danny Kennedy,28,M,Riffa,Email,0.77,86
C00843,Stephanie Campbell,64,M,Riffa,SMS,0.07,54
C00844,Robert Nguyen,47,M,Manama,Call,0.96,36
C00845,John James,38,M,Riffa,SMS,0.2,95
C00846,Kimberly Johnson MD,59,M,Isa Town,Email,0.13,88
C00847,Shannon Huffman,62,M,Muharraq,SMS,0.76,16
C00848,Justin Norman,27,M,Riffa,SMS,0.37,70
C00849,Gloria Davenport DDS,56,F,Manama,Call,0.36,47
C00850,Arthur Haas,51,F,Riffa,Email,0.05,61
C00851,Megan Rivera,36,F,Isa Town,App,0.22,59
C00852,Sara Miller,42,M,Manama,Call,0.93,100
C00853,Dr. Elizabeth Russell,63,M,Riffa,Email,0.53,33
C00854,Alexander Simmons,45,M,Riffa,App,0.1,53
C00855,Derek Alvarado,36,M,Isa Town,Email,0.85,64
C00856,Aaron Phillips,63,M,Muharraq,Call,0.31,65
C00857,Jill Davis,34,M,Manama,Email,0.13,70
C00858,Edwin Perez,33,M,Muharraq,SMS,0.1,20
C00859,Mark Stevens,47,F,Manama,App,0.69,51
C00860,Kayla Frazier,60,F,Manama,SMS,0.83,14
C00861,Jose Lawrence,20,M,Riffa,SMS,0.37,97
C00862,Dr. Tonya Powers,53,M,Riffa,SMS,0.86,58
C00863,Nicole Bolton,22,F,Isa Town,Call,0.75,68
C00864,Robert Potter,24,F,Isa Town,App,0.73,18
C00865,Natalie Jenkins,61,F,Isa Town,Call,0.65,25
C00866,Denise Thomas,42,F,Manama,Call,0.09,59
C00867,Mr. Jeffery Walker,38,M,Muharraq,Email,0.18,59
C00868,Blake Stevens,52,F,Isa Town,Email,0.89,1
C00869,Diana Guerra,40,M,Muharraq,Call,0.78,100
C00870,Amber Barron DVM,19,F,Isa Town,App,0.25,79
C00871,Rodney Lewis,46,F,Manama,SMS,0.03,17
C00872,Shannon King,62,F,Muharraq,Call,0.56,70
C00873,Robert Mays,24,M,Riffa,Call,0.49,35
C00874,Joshua Hill,60,F,Riffa,App,0.28,57
C00875,Nathan Mckinney,27,M,Riffa,App,0.17,95
C00876,Sandra Smith,29,M,Muharraq,Email,0.01,97
C00877,Kim Johnson,27,F,Muharraq,App,0.86,52
C00878,Joe Garza,31,F,Muharraq,Email,0.47,47
C00879,Mitchell Cox,28,F,Muharraq,Email,0.61,82
C00880,Julia Simmons,29,F,Riffa,Call,0.37,64
C00881,Alexandra Mcdonald,20,M,Muharraq,Call,0.24,66
C00882,Ashley Ford,25,M,Manama,App,0.92,29
C00883,Ronald Meyers,64,M,Isa Town,Call,0.67,30
C00884,Gregory Middleton,39,M,Muharraq,SMS,0.3,44
C00885,John Cunningham,33,F,Manama,App,0.29,3
C00886,David Jones,48,F,Muharraq,SMS,0.66,0
C00887,Brittany Ibarra,48,F,Manama,App,0.92,71
C00888,Andrew Houston,36,F,Manama,SMS,0.54,61
C00889,Matthew Evans,49,F,Muharraq,Call,0.2,23
C00890,Dawn Brewer MD,62,F,Isa Town,SMS,0.28,74
C00891,Gilbert Pearson,30,F,Isa Town,SMS,0.95,56
C00892,Kathy Lewis,50,M,Manama,Call,0.77,83
C00893,Jennifer Carter,53,F,Isa Town,SMS,0.06,99
C00894,Jacqueline Russo,33,M,Isa Town,Call,0.23,70
C00895,Bruce Hicks,21,M,Manama,Email,0.5,86
C00896,Pamela York,44,M,Muharraq,App,0.7,98
C00897,Karen Walters,42,M,Muharraq,Call,0.25,77
C00898,Ryan Buckley,63,F,Manama,Call,0.47,9
C00899,Robert Williams,33,F,Manama,Email,0.39,58
C00900,Kaitlin Keith,31,F,Riffa,Call,0.95,51
C00901,Brian Moody,65,F,Muharraq,Call,0.47,80
C00902,Jennifer Friedman,20,M,Isa Town,SMS,0.29,48
C00903,Michele Lucas,37,M,Manama,Call,0.85,91
C00904,Matthew Nielsen,44,F,Isa Town,App,0.02,14
C00905,Nathaniel Stephens,62,F,Riffa,SMS,0.06,11
C00906,Keith Dawson,53,F,Riffa,App,0.31,7
C00907,Matthew Burton,43,M,Muharraq,SMS,0.37,11
