customer_id,name,account_type,balance_bhd,join_date
CF00484,Beth Hernandez,Savings,19896.15,2020-09-15
CF00485,Michael Garza,Savings,14832.07,2020-07-06
CF00486,Donald Baker,Business,34673.25,2020-06-12
CF00487,Willie Harrell,Business,29135.78,2021-02-20
CF00488,Patrick Mendez,Savings,24744.15,2016-04-01
CF00489,Joshua Hale,Business,47975.64,2021-06-17
CF00490,Phillip Mccarthy,Checking,24464.31,2019-12-18
CF00491,Bethany Giles,Checking,45329.45,2025-09-23
CF00492,Joshua Webb,Checking,46514.62,2022-06-01
CF00493,James Meyer,Checking,33155.82,2020-06-11
CF00494,Mr. John King,Savings,2665.39,2020-02-29
CF00495,Peggy Rivera,Business,34458.11,2024-02-04
CF00496,Steven Gonzales,Business,38885.81,2020-02-24
CF00497,Ashley Davis,Savings,6598.77,2025-02-09
CF00498,Daniel Perez,Savings,49499.65,2024-11-03
CF00499,Becky Burgess,Savings,43241.56,2021-07-18
CF00500,Jennifer Brown,Savings,43837.47,2024-04-24
CF00501,Rebecca Baker,Business,40028.17,2024-07-10
CF00502,Christopher Davis,Savings,5956.23,2022-02-28
CF00503,Colleen Johnson,Checking,3735.63,2023-04-14
CF00504,Brian Buckley,Business,29505.59,2019-11-14
CF00505,Nathan Livingston,Savings,31627.39,2024-01-13
CF00506,Maria Nguyen,Business,35208.39,2025-06-25
CF00507,David Vargas,Savings,40275.9,2025-03-15
CF00508,Mrs. Christina Chang,Checking,21996.11,2017-11-16
CF00509,Ronald Jackson,Business,16174.04,2016-06-18
CF00510,Michael Rodriguez,Business,20743.19,2018-05-10
CF00511,Elizabeth Warner,Business,36747.68,2022-03-31
CF00512,Kayla Weaver,Business,34831.74,2018-04-02
CF00513,Travis Arnold,Checking,45503.43,2021-01-08
CF00514,Paul Bond,Savings,10852.34,2025-06-15
CF00515,Lisa Hernandez,Savings,40388.16,2019-11-13
CF00516,Dennis White,Checking,40811.0,2023-03-24
CF00517,Robert Thomas,Business,47688.7,2021-01-04
CF00518,Natasha Brooks,Business,2288.25,2021-04-12
CF00519,Jennifer Patrick,Checking,13169.06,2024-11-02
CF00520,Brianna Roberts,Savings,30792.05,2022-08-05
CF00521,Gregory Hendricks,Business,13917.27,2025-03-12
CF00522,Michael Williams,Savings,30646.54,2015-12-24
CF00523,Sarah Cooper,Savings,15787.04,2018-12-27
CF00524,Kimberly Hurley,Checking,43976.89,2017-11-09
CF00525,Cheryl Schneider,Checking,13078.69,2018-05-21
CF00526,Sarah Stephens,Savings,20588.6,2019-10-29
CF00527,Melissa Hardy,Business,31106.89,2019-12-15
CF00528,Kirsten Conway,Savings,7837.79,2020-10-17
CF00529,Dr. Maria Vang DDS,Business,11526.79,2023-04-01
CF00530,Samuel Bowers,Business,17401.09,2018-06-13
CF00531,Erin Pierce,Business,27356.04,2020-03-29
CF00532,Mark Smith,Savings,16517.42,2017-04-08
CF00533,William Bishop,Business,10165.46,2016-04-04
CF00534,Ryan Mendoza,Savings,10653.8,2018-01-19
CF00535,David Weeks,Business,11785.21,2016-10-04
CF00536,Angela Schmitt,Checking,14378.87,2021-07-02
CF00537,Derek Ortiz,Business,28549.29,2017-03-16
CF00538,Dr. Brian Cummings,Checking,21194.65,2015-10-23
CF00539,Rachel Curtis,Business,34121.09,2024-09-09
CF00540,Barbara Sanchez,Savings,42364.87,2017-09-26
CF00541,Amy Nelson,Checking,6107.88,2021-07-08
CF00542,Jodi Fitzgerald,Savings,23177.78,2023-11-05
CF00543,Stanley Murray,Checking,40899.56,2021-05-11
CF00544,Jeffrey Petersen,Savings,31933.22,2021-07-20
CF00545,Carl Jackson,Business,1692.34,2024-07-24
CF00546,John Miller,Savings,26582.8,2018-02-15
CF00547,Lynn Leon,Savings,1056.62,2022-02-15
CF00548,Yolanda Stone,Checking,36081.07,2019-06-09
CF00549,Carlos Ramsey,Savings,10710.76,2023-11-24
CF00550,Nathaniel Baldwin,Business,46280.2,2025-06-10
CF00551,Jamie Austin,Checking,36886.21,2015-11-29
CF00552,Isaac Shaffer,Checking,35922.42,2019-09-23
CF00553,Cynthia Nichols,Business,3100.04,2019-10-15
CF00554,Marc Odonnell,Savings,41466.45,2017-03-16
CF00555,Brian Rivera,Checking,42208.36,2016-05-07
CF00556,Kevin Norman,Savings,23164.71,2018-04-08
CF00557,Deborah Johnson,Checking,12174.43,2018-08-01
CF00558,Amy Graham,Business,36974.46,2023-01-08
CF00559,Debra Jackson,Business,11942.33,2019-07-23
CF00560,Lisa Barnes,Business,9775.63,2025-03-26
CF00561,Michael Michael,Savings,39475.95,2018-10-14
CF00562,Rita Compton,Business,35089.33,2019-12-17
CF00563,Nathaniel Williams,Checking,9694.59,2019-07-17
CF00564,Eric Smith,Checking,10592.22,2025-02-09
CF00565,Erin Harper,Checking,34978.51,2016-12-09
CF00566,Suzanne Woods,Checking,28853.55,2025-03-18
CF00567,Samantha Lopez,Savings,41586.43,2017-07-31
CF00568,Daniel Leonard,Checking,48691.25,2017-03-01
CF00569,Gregory Chavez,Business,598.23,2021-04-10
CF00570,Brian Sims,Savings,37098.87,2015-11-20
CF00571,Mary Mills,Checking,35721.4,2024-02-21
CF00572,Jimmy Hart,Savings,29868.68,2023-04-06
CF00573,Dana Bennett,Savings,43997.55,2017-04-24
CF00574,Andre Booth,Checking,6839.94,2019-10-04
CF00575,Eddie Frye,Savings,2001.11,2015-10-27
CF00576,Meagan Hall,Savings,49158.49,2021-12-12
CF00577,Lauren Sanchez,Business,4996.39,2023-07-04
CF00578,Scott Crane,Savings,42023.27,2022-03-14
CF00579,Ricky Hamilton,Checking,153.56,2015-12-03
CF00580,Nancy Thomas,Business,25281.71,2018-01-18
CF00581,Robert Jones,Business,23300.75,2022-01-02
CF00582,Sarah Mccarty,Savings,30490.32,2017-04-14
CF00583,Melanie Ballard,Savings,36452.31,2020-01-16
CF00584,Allison Bryant,Checking,32789.5,2024-02-13
CF00585,Mary Gregory,Business,28052.93,2020-09-20
CF00586,Rebecca Hudson,Savings,15927.5,2024-10-02
CF00587,Ethan Watkins,Checking,19448.63,2019-02-20
CF00588,Eric Monroe,Savings,423.41,2016-12-01
CF00589,Jennifer Ford,Checking,6055.96,2020-12-11
CF00590,Duane Scott,Savings,7786.09,2018-05-30
CF00591,Lisa Vance,Business,30080.28,2019-03-18
CF00592,Thomas Pace MD,Checking,25985.57,2019-09-22
CF00593,Lawrence Riley,Checking,42152.21,2016-03-19
CF00594,Garrett Mccoy,Business,3725.55,2018-02-16
CF00595,Thomas Landry,Business,6001.24,2025-05-13
CF00596,Timothy Rose,Checking,43615.64,2022-06-07
CF00597,Maria Spencer,Savings,5822.34,2018-08-11
CF00598,David Warren,Checking,17266.23,2019-01-21
CF00599,Thomas Clay,Business,283.24,2022-05-04
CF00600,Kerry Thomas,Checking,38213.67,2025-01-04
CF00601,Gary Burns,Checking,31191.33,2015-12-01
CF00602,David Edwards,Business,23938.8,2021-02-03
CF00603,Nicole Nelson,Savings,13596.06,2022-09-30
CF00604,Mark Wheeler,Business,35639.47,2018-09-06
CF00605,Richard Martinez,Business,14982.72,2019-11-15
CF00606,Donna Brock,Savings,45372.12,2016-01-10
CF00607,Jeremy Ray,Checking,3628.7,2024-03-30
CF00608,Clayton Jones,Checking,27874.14,2017-05-06
CF00609,Marcia James,Checking,10349.22,2017-04-19
CF00610,Holly Perez,Checking,6395.98,2020-12-26
CF00611,Christina Thomas,Checking,2946.07,2016-03-29
CF00612,Michelle Stafford,Savings,44234.11,2019-04-11
CF00613,Nathan Smith,Business,46728.74,2025-02-14
CF00614,Timothy French,Checking,38973.84,2018-04-23
CF00615,Heather Jacobs,Business,20069.18,2017-05-07
CF00616,Lisa Lewis,Savings,18186.8,2022-01-03
CF00617,Glenn Gonzales,Savings,14436.94,2022-04-15
CF00618,Mary Mason,Checking,42911.58,2017-08-01
CF00619,Gregory Carlson,Checking,23894.26,2020-07-04
CF00620,Brian Novak,Business,9430.58,2023-04-08
CF00621,Dr. Patrick Johnson MD,Checking,44052.91,2015-11-17
CF00622,Jane Nelson,Business,32373.64,2018-05-06
CF00623,Daisy Mcdonald,Savings,4091.32,2019-04-30
CF00624,Stephanie Nelson,Business,47525.42,2016-12-10
CF00625,Brandon Johnson,Savings,9896.9,2017-11-04
CF00626,Taylor Ingram,Business,44257.0,2024-01-11
CF00627,Catherine White,Business,34989.27,2025-09-24
CF00628,Kaitlyn Mckenzie,Checking,19873.36,2016-10-17
CF00629,Patrick Robbins,Savings,32468.34,2017-09-25
CF00630,Charles Johnson,Savings,26689.97,2021-05-13
CF00631,William Harris,Checking,25768.07,2023-01-17
CF00632,Kelsey Brown,Checking,18780.43,2024-09-13
CF00633,Sharon Jacobs,Savings,19125.59,2023-11-19
CF00634,Jason Fisher,Checking,11105.76,2020-07-18
CF00635,Kyle Gonzalez,Business,3221.4,2022-09-20
CF00636,Anthony Harris,Business,19023.0,2017-01-03
CF00637,Christian Taylor,Savings,48402.13,2019-10-29
CF00638,Aaron Barnes,Savings,49207.82,2024-04-08
CF00639,Cheyenne Washington,Savings,38420.13,2020-12-16
CF00640,Tonya Weeks,Business,34951.29,2019-04-18
CF00641,Melinda Hayes,Savings,10879.45,2023-05-25
CF00642,Melinda Murphy,Savings,32280.79,2018-09-09
CF00643,Erika Cannon,Business,26658.41,2025-08-07
CF00644,Leslie Wang,Savings,39366.81,2020-09-16
CF00645,Michael Simmons,Savings,48427.15,2022-06-18
CF00646,Eric Hill,Savings,25097.3,2021-02-11
CF00647,Chad Phillips,Business,22626.56,2018-11-04
CF00648,Michael Mooney,Business,21322.77,2019-05-14
CF00649,Regina Knight,Savings,17178.78,2021-03-16
CF00650,Rita Marshall,Business,21840.05,2021-07-28
CF00651,Michael Scott,Business,32526.47,2024-07-02
CF00652,Megan Li,Savings,18684.83,2025-02-06
CF00653,Donna Rodriguez,Business,17895.3,2018-04-04
CF00654,Danielle Brown,Checking,18935.18,2025-01-23
CF00655,Monique Torres,Business,46002.3,2019-07-11
CF00656,Timothy Allen,Checking,34711.99,2016-11-27
CF00657,Joseph Hall,Business,167.82,2017-02-27
CF00658,Michael Webster,Business,815.67,2019-11-05
CF00659,James Hill,Business,36436.02,2025-08-19
CF00660,Kenneth Wilkinson,Checking,40848.97,2023-11-08
CF00661,Grace Silva,Business,43363.17,2023-02-06
CF00662,Michelle Valdez,Checking,37885.09,2022-12-15
CF00663,George West,Savings,17762.45,2020-02-15
CF00664,Nicholas Baker,Savings,47037.74,2025-01-12
CF00665,Crystal Lopez,Checking,48259.52,2020-11-05
CF00666,Jason Baird,Savings,27883.79,2024-04-28
CF00667,Robin Acosta,Business,10.6,2023-02-05
CF00668,Randy Tucker,Savings,1444.34,2021-07-18
CF00669,Theresa Mayer,Checking,37186.4,2015-11-18
CF00670,Jeanne Smith,Business,7520.16,2016-05-07
CF00671,Rose Murphy,Checking,42270.98,2023-10-17
CF00672,Darrell Hall,Checking,17170.76,2020-12-20
CF00673,Jessica Stone,Business,27088.13,2017-07-17
CF00674,Casey Barker,Savings,41281.97,2020-02-18
CF00675,Emily Maddox,Business,26477.93,2017-09-07
CF00676,Madison Bernard,Savings,5478.92,2024-07-30
CF00677,Nathan Stanley,Savings,30676.54,2021-05-28
CF00678,Matthew Montgomery,Business,7155.51,2024-03-08
CF00679,Lauren Hunter,Checking,30785.83,2021-10-14
CF00680,Kari Romero,Checking,22305.89,2016-11-23
CF00681,Tammy Carr,Savings,25922.9,2024-11-26
CF00682,Wanda Miller,Savings,767.28,2016-05-10
CF00683,Michelle Flores,Checking,40307.65,2017-12-04
CF00684,Lisa Newton,Business,35020.52,2024-09-23
CF00685,Daniel Cantu,Business,44996.97,2020-08-28
CF00686,George Hall,Checking,35968.78,2020-11-25
CF00687,Catherine Gordon,Savings,15973.17,2019-10-19
CF00688,Patricia Jackson,Savings,5697.7,2024-10-20
CF00689,Courtney Holt,Checking,15766.66,2018-02-19
CF00690,Heather Barrett,Business,39699.72,2016-08-03
CF00691,Ashley Thompson,Business,48736.47,2022-06-20
CF00692,Haley Williams,Business,11539.31,2015-10-11
CF00693,Ryan Garcia,Business,12504.76,2017-02-06
CF00694,Laura Butler,Savings,39751.57,2023-06-19
CF00695,Christian Fisher,Savings,38959.04,2016-08-07
CF00696,Scott Griffin,Savings,7610.16,2024-06-30
CF00697,Anna Mccormick,Checking,14481.78,2025-09-21
CF00698,Sergio Wright,Savings,22367.53,2023-07-20
CF00699,James Becker,Savings,41132.83,2017-09-17
CF00700,Brooke Johnson,Business,18902.34,2021-05-30
CF00701,Jeffrey Hernandez,Savings,16030.74,2024-01-11
CF00702,Kelly Lopez,Checking,2509.54,2025-01-24
CF00703,Joseph Calderon,Savings,6057.58,2022-08-23
CF00704,Larry Myers,Checking,198.58,2021-12-20
CF00705,Cory Garrison,Business,47860.61,2024-01-05
CF00706,Jeremy Sherman,Business,46838.83,2017-04-25
CF00707,Dana Patrick,Business,15346.22,2016-03-19
CF00708,Brian Little,Business,49926.72,2025-09-01
CF00709,Melissa Nash,Savings,3245.09,2019-06-21
CF00710,Kayla Fitzpatrick,Savings,24217.18,2020-10-29
CF00711,Jennifer Johnson,Savings,27483.41,2016-01-18
CF00712,Mr. Alexander Harris,Savings,40744.93,2020-01-20
CF00713,Travis Sandoval,Checking,39217.05,2018-02-20
CF00714,Sarah Baker,Savings,18473.07,2020-03-05
CF00715,Isabella Roberson,Business,15159.07,2016-07-28
CF00716,Katelyn Edwards,Business,29128.17,2021-07-09
CF00717,Amanda Strickland,Savings,11573.2,2018-09-17
CF00718,Susan Copeland,Savings,48617.19,2025-09-13
CF00719,Beverly Fuller,Business,24443.63,2023-04-27
CF00720,Jasmine Malone,Savings,30810.57,2023-10-15
CF00721,Melinda Gould,Savings,26849.18,2025-08-13
CF00722,Brittany Thomas,Business,10390.61,2016-05-07
CF00723,Laura Alvarado,Checking,47622.72,2022-08-06
CF00724,Manuel Wright,Checking,49758.34,2022-08-19
CF00725,Brandy Martinez,Business,20842.99,2022-10-22
CF00726,Maria Bell DVM,Savings,21390.08,2017-05-03
CF00727,James Soto,Savings,19461.31,2020-12-27
CF00728,Angela Brown,Business,42643.52,2019-11-11
CF00729,Joseph Guzman,Checking,10694.47,2025-04-05
CF00730,Eric Salinas,Business,6721.1,2024-02-22
CF00731,Johnathan Lutz,Checking,25484.33,2020-04-11
CF00732,John Suarez,Business,11483.6,2018-07-18
CF00733,Kimberly Reeves,Checking,9811.84,2022-11-12
CF00734,Edward Griffin,Business,34628.62,2022-07-25
CF00735,John Duarte,Checking,39593.99,2023-12-24
CF00736,Nancy Rose,Checking,40798.7,2016-08-21
CF00737,Tanya Miller DDS,Checking,33832.44,2017-03-26
CF00738,Kerry Rodriguez,Savings,34781.94,2022-04-11
CF00739,Devon Mueller,Checking,2912.19,2017-08-06
CF00740,Thomas Williams,Savings,1256.15,2025-04-21
CF00741,Monica Kennedy,Savings,23898.06,2018-10-20
CF00742,Emma Stewart,Business,32903.37,2021-12-23
CF00743,Kathy Torres,Business,37699.26,2020-09-12
CF00744,Jonathan Anderson,Savings,49003.33,2022-03-24
CF00745,Angela Thompson,Business,25849.93,2017-03-20
CF00746,Manuel Long,Checking,29390.67,2023-01-22
CF00747,Alexander Carr,Business,49642.88,2016-09-18
CF00748,Mark Thompson,Business,41777.45,2024-07-04
CF00749,Christine Hogan,Checking,3082.15,2021-10-05
CF00750,Adam Yates,Savings,8014.61,2019-04-10
CF00751,Mrs. Tamara Mcclain,Business,9349.45,2019-02-06
CF00752,Michael Robertson,Savings,22506.32,2017-12-25
CF00753,Mark Estes,Checking,2363.58,2019-04-24
CF00754,Karen Campbell,Checking,4898.33,2021-01-09
CF00755,Ernest Fuentes,Business,7489.32,2019-08-14
CF00756,Joseph Gill,Business,22915.0,2017-11-06
CF00757,Lauren Davis,Checking,33244.3,2022-07-10
CF00758,Christina Murillo,Checking,8473.78,2021-02-12
CF00759,Jessica Shaffer,Business,21708.81,2023-03-16
CF00760,Brittany Gordon,Business,26259.33,2018-09-13
CF00761,Eric Thornton,Savings,6878.81,2020-04-07
CF00762,Cody Whitehead,Business,26020.33,2017-12-28
CF00763,Jennifer Ballard,Savings,8744.9,2025-08-24
CF00764,Meghan Barron,Savings,7396.63,2022-02-09
CF00765,Tyler Duffy,Business,2062.42,2017-12-01
CF00766,Eric Davis,Checking,13439.97,2020-03-16
CF00767,Dr. Anthony Gaines,Business,8579.13,2024-12-13
CF00768,Mr. Danny Roberson,Business,6435.36,2025-03-22
CF00769,Theresa Gonzalez,Checking,20037.29,2024-12-20
CF00770,Belinda Oneill,Savings,44865.52,2016-10-22
CF00771,Angela Trevino,Business,23540.66,2019-01-09
CF00772,Miss Amanda Robbins,Business,7339.64,2019-08-05
CF00773,David Moore,Business,21550.65,2024-09-12
CF00774,Christopher Taylor,Checking,48350.03,2017-04-09
CF00775,Tina Walker,Business,18009.42,2018-12-20
CF00776,Amber Morgan,Savings,1470.55,2019-06-23
CF00777,Randall Byrd,Checking,12901.07,2018-01-19
CF00778,Destiny Wilson,Checking,17851.39,2024-09-30
CF00779,Alyssa Ford,Savings,15464.69,2021-11-03
CF00780,Cassandra Clark,Savings,39536.42,2018-08-18
CF00781,Ronald Cantrell,Savings,28096.76,2020-05-22
CF00782,Michael Lloyd,Checking,5738.35,2021-02-02
CF00783,Michelle Lowery,Business,9481.08,2019-12-24
CF00784,Jennifer Reyes,Savings,2923.23,2021-07-09
CF00785,Justin Jones,Savings,45028.08,2021-09-16
CF00786,Eric Ray,Savings,29984.61,2016-08-27
CF00787,Joshua Bowman,Checking,29131.95,2016-03-02
CF00788,Kevin Raymond,Business,28621.33,2016-08-08
CF00789,Alexis Sanchez,Savings,29065.98,2021-06-28
CF00790,Shawn Graham,Savings,1494.72,2017-09-26
CF00791,Amber Trujillo,Business,20039.3,2017-07-11
CF00792,Janet Reynolds,Checking,31413.55,2025-03-17
CF00793,Eric Spencer,Savings,17334.46,2020-09-15
CF00794,Christina Richardson,Checking,19921.02,2021-08-07
CF00795,Carol Dalton,Savings,21020.22,2017-07-05
CF00796,Christopher Mathews,Business,2287.1,2018-01-26
CF00797,Nicole Park,Checking,7940.28,2025-08-07
CF00798,Amy Vaughn,Checking,46119.81,2025-03-22
CF00799,Crystal Miller,Business,40879.11,2021-04-22
CF00800,Rita Wheeler,Savings,21792.64,2024-11-17
CF00801,Joshua Miller,Business,10661.43,2021-10-23
CF00802,Renee Rosales,Checking,37349.93,2023-07-26
CF00803,Richard Flores,Business,47860.07,2017-04-19
CF00804,Terry Harvey,Business,24187.2,2022-02-16
CF00805,Tiffany Taylor,Savings,36828.36,2016-02-02
CF00806,Dennis Taylor,Checking,31690.19,2021-08-19
CF00807,Taylor Graves,Savings,30357.24,2020-07-05
CF00808,Heidi Powell,Business,4936.26,2018-07-11
CF00809,Willie Daniels,Savings,24811.31,2023-01-12
CF00810,Cynthia Ward,Checking,2558.77,2020-12-02
CF00811,Richard Carson,Checking,3138.21,2022-04-13
CF00812,Christopher Martin,Savings,44277.88,2019-09-18
CF00813,Jennifer Perkins,Savings,17720.58,2022-08-09
CF00814,Travis Faulkner,Savings,33968.85,2018-05-07
CF00815,Virginia Baker,Savings,31170.64,2020-02-22
CF00816,Eric Gonzales,Checking,920.41,2018-03-15
CF00817,Jennifer Rush,Business,25955.54,2023-09-23
CF00818,Janet Bryant,Checking,48790.04,2017-09-04
CF00819,Christy Coleman,Checking,35337.6,2016-07-13
CF00820,Jessica Chavez,Savings,9143.93,2020-01-19
CF00821,Gregory Barton,Savings,40626.05,2021-12-09
CF00822,Michelle Kerr,Business,4677.7,2016-06-17
CF00823,Jeffrey Jenkins,Checking,25431.29,2017-07-22
CF00824,Kristin Norris,Checking,12476.55,2025-08-12
CF00825,Christopher Buchanan,Savings,25585.37,2022-11-09
CF00826,Justin Miller,Savings,23675.24,2020-04-03
CF00827,Aaron Washington,Savings,22363.1,2019-09-07
CF00828,Ashley Thomas,Checking,40657.76,2016-10-24
CF00829,Tiffany Jones,Savings,897.24,2018-03-27
CF00830,Cynthia Perry,Savings,28206.05,2024-10-30
CF00831,Chad Rice,Checking,45596.09,2020-06-22
CF00832,Kevin Jenkins,Savings,39542.26,2019-11-05
CF00833,Douglas Smith,Checking,9755.11,2024-02-29
CF00834,Jonathan Acosta,Checking,48064.72,2019-08-15
CF00835,Eric Crawford,Checking,9429.97,2023-03-01
CF00836,Lori Grimes,Business,39274.74,2016-05-26
CF00837,William Young,Business,7701.79,2017-01-01
CF00838,Frederick Rowe,Business,8055.87,2019-05-22
CF00839,Matthew Salazar,Business,5633.01,2020-06-26
CF00840,Brandon Mcdonald,Savings,5931.17,2020-12-09
CF00841,Charles Thompson,Savings,41866.76,2020-07-02
CF00842,Erik Reynolds,Business,39974.12,2022-08-20
CF00843,Kayla May,Savings,22310.12,2024-05-18
CF00844,Jason Hogan,Business,32940.57,2019-09-13
CF00845,Anna Sanchez,Business,24476.06,2023-03-14
CF00846,Rachel York,Business,2032.14,2018-09-12
CF00847,Ariel Thomas,Business,18372.61,2016-12-28
CF00848,Amanda Davis,Checking,28391.72,2021-08-28
CF00849,Donna Harris,Savings,6127.85,2025-07-27
CF00850,Dennis Wilson,Business,42933.21,2017-08-25
CF00851,Darren Martin,Savings,49743.72,2021-02-06
CF00852,Melanie Douglas,Savings,29370.48,2025-04-21
CF00853,Alicia Chambers,Checking,39232.28,2020-07-06
CF00854,Raymond Rowe,Savings,2017.2,2017-06-29
CF00855,Phillip Banks,Savings,49394.75,2024-11-08
CF00856,Linda Allen,Savings,29129.37,2022-03-28
CF00857,Michael Ward,Checking,6960.71,2018-02-16
CF00858,Lori Rodriguez,Savings,28635.72,2022-03-02
CF00859,Lisa Martinez,Checking,15389.42,2025-01-04
CF00860,Jacob Jones,Checking,37454.83,2018-10-07
CF00861,Jodi Velazquez,Savings,27170.8,2022-04-05
CF00862,Annette Greene,Savings,21929.65,2022-01-13
CF00863,Paul Conner,Business,28557.21,2025-05-12
CF00864,Michael Pittman,Checking,44589.43,2017-06-22
CF00865,William Howard,Savings,26325.23,2023-02-08
CF00866,Ronald Smith,Savings,17457.99,2024-05-28
CF00867,Stephen Macdonald,Checking,22935.79,2017-06-19
CF00868,Julia Galvan,Savings,13751.28,2024-07-05
CF00869,Mary Frazier,Savings,45723.03,2024-05-12
CF00870,Courtney Shelton,Checking,28787.59,2020-10-01
CF00871,Joseph Walker,Checking,25633.66,2022-06-23
CF00872,Erik Everett,Business,27453.16,2017-08-25
CF00873,Scott Wright,Business,13201.06,2020-10-06
CF00874,Hannah Clark,Savings,39349.57,2024-06-24
CF00875,Kristine Bullock,Checking,29709.22,2022-03-11
CF00876,Monica Nielsen,Checking,46693.32,2017-02-13
CF00877,Brian Jones,Business,25965.05,2024-08-28
CF00878,Jill Wright,Savings,25548.15,2017-02-25
CF00879,Thomas Scott,Checking,6475.09,2023-07-13
CF00880,Stephen Gilbert,Business,6128.07,2020-12-29
CF00881,Xavier Mcconnell Jr.,Checking,46324.62,2021-02-28
CF00882,Christine Watson,Checking,42284.13,2019-09-04
CF00883,John Scott,Business,30653.66,2019-02-27
CF00884,John Walsh,Savings,18598.7,2017-03-16
CF00885,Shannon Middleton,Checking,43861.6,2025-07-28
CF00886,Brian Hines,Checking,43982.1,2021-10-20
CF00887,Jessica Lee,Business,7587.58,2015-12-19
CF00888,Gina Fischer,Savings,4882.63,2021-03-02
CF00889,Teresa Mccarthy,Checking,3013.85,2020-10-02
CF00890,William Bryant,Checking,14308.58,2022-01-10
